x,y,dir,enemyCount,distBucket,move,face,q
14,7,e,0,5,k,w,0.4534320683536045
1,-3,n,0,1,h,e,332.36098391833235
5,7,w,0,2,s,w,1.8937469848839217
-10,-9,w,0,4,h,w,-0.2580538209898201
5,7,w,0,2,s,n,1.0110945784352265
3,1,n,0,1,s,e,605.1534140773052
7,9,n,0,3,s,e,0.3374401457841929
1,-3,n,0,1,h,n,364.91603710412716
-10,-9,w,0,4,h,s,-0.0020241770518885094
5,7,w,0,2,s,e,1.5439679092980485
-6,-6,s,0,2,h,e,4.0371180630493
-2,2,s,0,0,l,w,517.9236048076566
-8,10,e,0,4,h,e,0.1740474520038596
-9,-6,e,0,3,s,e,38.67100501025806
12,3,e,0,4,s,n,256.5014822042766
-10,-9,w,0,4,h,n,0.0018151341011539146
12,3,e,0,4,s,e,231.037065567321
-2,2,s,0,0,l,n,398.1366944073668
-10,-9,w,0,4,h,e,0.04989482801634366
-2,2,s,0,0,l,s,127.934217525403
7,9,n,0,3,s,w,0.6675212542663167
-6,-6,s,0,2,h,s,0.217123544152259
-9,-6,e,0,3,s,w,27.877567814369968
8,-5,e,0,3,s,n,3.838925123372383
-17,8,n,0,6,j,w,-0.08574289818075004
-6,-6,s,0,2,h,n,0.06585586673406961
-1,-10,s,0,3,s,n,0.13909906372125147
-17,8,n,0,6,j,s,0.03605597911875941
-2,2,s,0,0,j,s,285.47994488525273
-4,-2,s,0,1,j,s,455.5321715246796
-9,-6,e,0,3,s,n,43.68576354231128
8,-5,e,0,3,s,e,0.8630547345492384
14,7,e,0,5,l,e,-0.8728837941863884
14,-8,w,0,5,k,e,0.6705505556709437
-9,-6,e,0,3,s,s,31.6235098501791
-2,2,s,0,0,j,w,349.68241297109046
-4,-2,s,0,1,j,w,387.1342814065029
-17,8,n,0,6,j,n,0.467329417260328
3,1,n,0,1,s,n,615.5493020205914
14,-8,w,0,5,k,w,0.32685269818025
14,7,e,0,5,l,n,-0.31536861703835894
-10,8,n,0,4,s,e,1.6414755784345936
3,1,n,0,1,s,s,603.8533469262433
8,-5,e,0,3,s,w,10.556942349924094
3,1,n,0,1,s,w,571.4153348663317
14,-8,w,0,5,k,n,1.2582471635422954
14,7,e,0,5,l,w,1.2643989718943824
-6,-6,s,0,2,h,w,3.9931571574770675
8,-5,e,0,3,s,s,9.270799298706258
14,7,e,0,5,l,s,-0.499833220406491
14,-8,w,0,5,k,s,-0.11775723525211446
-10,6,e,0,3,j,w,0.06510665334980816
-2,2,s,0,0,k,e,406.57033298069655
3,-1,e,0,1,j,e,570.646413452739
10,-1,e,0,3,s,e,103.15233792762626
5,5,n,0,2,s,w,13.218533533913504
3,-1,e,0,1,j,n,595.6908536356262
-2,2,s,0,0,k,s,320.08370446016767
3,-1,e,0,1,j,s,464.27214831941114
-10,6,e,0,3,j,n,0.7251087655746463
-4,-2,s,0,1,j,n,433.88266901808214
5,5,n,0,2,s,s,0.579049521242164
3,-1,e,0,1,j,w,562.2472196415625
5,5,n,0,2,s,n,0.513892919230057
-4,-2,s,0,1,j,e,417.1731174624399
-2,2,s,0,0,k,n,286.24700500859717
18,0,w,0,6,k,s,51.12939922342463
16,-4,w,0,5,k,s,2.3312583566271092
-1,1,e,1,0,j,s,55.119326852242736
18,0,w,0,6,k,w,35.54433762106629
16,-4,w,0,5,k,n,0.9662946911357302
16,-4,w,0,5,k,w,3.546630404015598
-12,2,e,0,4,h,w,80.00796745670839
16,-9,s,0,6,l,s,-0.4423434543593297
0,9,n,0,3,h,w,1.1958021315529348
-12,4,n,0,4,s,e,9.382880927217045
-12,4,n,0,4,s,w,0.7106998085034524
-12,2,e,0,4,h,n,76.43199415382922
-12,2,e,0,4,h,s,110.95346807071031
-10,8,n,0,4,s,w,0.7974322305550795
-14,-2,e,0,4,h,e,260.7786612078425
-12,4,n,0,4,s,n,0.20815477481177408
-12,2,e,0,4,h,e,49.14198447380186
-12,4,n,0,4,s,s,14.728223188174528
18,0,w,0,6,k,e,33.281273153348124
3,-2,s,0,1,s,w,220.1727747018922
-2,2,s,0,0,j,n,364.648336475295
3,-2,s,0,1,s,s,278.6832761306752
-2,7,w,0,2,h,w,0.472762772708871
16,-4,w,0,5,l,e,1.4634573537008486
-2,2,s,0,0,j,e,272.45164162729236
18,0,w,0,6,k,n,34.74333885247094
3,-2,s,0,1,s,e,369.57201480646546
16,-4,w,0,5,l,n,-0.5888850560768587
-2,2,s,0,0,h,s,232.09944607866257
-2,7,w,0,2,h,e,0.9025136802157715
18,0,w,0,6,l,w,97.6961656461316
-2,2,s,0,0,h,w,357.80829061609
-4,-2,s,0,1,h,s,411.86431748996415
3,-2,s,0,1,s,n,169.23737511611154
16,-4,w,0,5,l,w,1.9698981574807544
-4,3,w,0,1,h,e,37.45721905128853
-17,8,n,0,6,h,e,-0.5914047989978068
-4,-2,s,0,1,h,n,302.89893107992657
-2,7,w,0,2,h,n,0.4343639544146638
16,-4,w,0,5,l,s,-0.31524919652948746
-2,2,s,0,0,h,n,259.9021897663319
-18,-8,n,0,6,s,e,0.5179080621064405
-16,-4,n,0,5,s,e,57.81481780688243
16,-9,s,0,6,k,s,0.29578816834737187
18,-5,s,0,6,l,w,1.7159005605940738
-4,-2,s,0,1,h,w,321.4395311441299
1,-1,w,0,0,s,e,719.1269379892069
3,3,w,0,1,s,n,135.75145372526327
16,-9,s,0,6,l,n,-0.32113082663619275
18,-5,s,0,6,l,n,0.7227140349226848
-16,-4,n,0,5,s,s,31.128408254595467
18,-5,s,0,6,l,s,3.3170074500024875
-4,3,w,0,1,h,w,83.82068416489253
-10,6,e,0,3,h,s,0.39871138305348697
16,-9,s,0,6,l,e,-0.49095152076123433
-16,-4,n,0,5,s,n,44.12684727027244
-3,6,e,0,2,s,e,0.35498436573314357
-10,6,e,0,3,h,e,1.386027271296056
1,-1,w,0,0,s,n,733.8189411617766
18,-5,s,0,6,l,e,1.1424595091085707
3,3,w,0,1,s,e,130.71968878445216
1,-1,w,0,0,s,s,658.722190796091
9,6,w,1,3,h,n,6.752026544362032
3,-1,e,0,1,h,e,581.7511233540591
1,-1,w,0,0,s,w,725.8710082951977
-4,-2,s,0,1,h,e,310.5215573671263
18,0,w,0,6,l,e,104.13730577369068
3,-1,e,0,1,h,n,479.7079335013813
-4,3,w,0,1,h,s,50.49638010522277
-3,6,e,0,2,s,s,1.2321484609580902
18,0,w,0,6,l,s,55.6851535842915
-4,3,w,0,1,h,n,7.628325864261711
18,0,w,0,6,l,n,74.4592376462385
-3,6,e,0,2,s,w,0.6749921301494152
-16,-4,n,0,5,s,w,65.93509645126775
-12,4,n,0,4,l,s,12.70270019350242
-14,0,n,0,4,k,n,262.36353568924676
15,8,w,0,5,h,e,6.353076450605083
13,4,w,0,4,h,e,180.461096657575
-17,5,s,0,5,l,n,9.272882625676893
-12,4,n,0,4,l,w,12.769664749277243
-14,0,n,0,4,k,e,238.7226543622735
15,8,w,0,5,h,s,4.084526750094055
-12,4,n,0,4,l,n,3.3670580291768903
-9,2,s,0,3,h,w,78.79402047983749
9,-9,s,0,4,h,w,0.5898728108513404
-17,5,s,0,5,l,s,1.1248395456850142
15,8,w,0,5,h,n,2.2997107019809784
-9,2,s,0,3,h,s,28.786427858974783
-17,5,s,0,5,l,w,0.783713349605744
9,-9,s,0,4,h,e,3.65655573054682
-12,2,e,0,4,s,s,104.13426632092404
-9,2,s,0,3,h,n,42.02198662545151
-2,5,n,0,1,k,n,105.46120501945478
17,7,s,0,6,k,n,0.9439885509890632
-12,2,e,0,4,s,w,25.660324885562204
-12,2,e,0,4,s,n,87.95814804848102
-2,5,n,0,1,k,s,38.538062150529825
-14,0,n,0,4,k,w,248.36442435704404
-2,5,n,0,1,k,w,54.76610986176185
-4,1,n,0,1,j,e,117.52118395203752
17,7,s,0,6,k,e,0.2736195740325515
-14,0,n,0,4,k,s,246.0723726676141
-9,2,s,0,3,h,e,93.04520778143888
18,-2,n,0,6,h,s,67.70280325467121
-4,1,n,0,1,j,s,301.9185444976862
-12,2,e,0,4,s,e,93.3596092008863
-7,6,s,0,3,j,n,0.6452035333986477
17,7,s,0,6,k,w,2.1352438028099305
-11,-10,e,0,4,k,s,0.9761615819853764
15,3,s,0,5,j,n,112.60219525496679
-2,5,n,0,1,j,s,1.6593467314953476
-5,10,s,0,3,j,w,0.1041990304435314
-7,6,s,0,3,j,s,0.17550998568575543
18,-2,n,0,6,h,n,21.927986012573882
-2,5,n,0,1,j,w,2.098718350723826
-4,1,n,0,1,j,n,95.09669805479368
15,3,s,0,5,j,e,146.79122480169275
18,-2,n,0,6,h,w,111.77644392806363
-4,1,n,0,1,j,w,294.51705571655094
17,7,s,0,6,k,s,0.33142009203731965
9,10,s,0,4,s,n,1.3934232181377837
-5,10,s,0,3,j,e,0.16413263168344158
15,3,s,0,5,j,w,68.7110842808681
-2,2,s,0,0,h,e,328.7225496699533
-17,10,w,0,6,h,s,-0.24777512363205878
15,3,s,0,5,j,s,139.11023810802624
18,-2,n,0,6,h,e,30.197057625834272
9,10,s,0,4,s,e,1.5604478379621165
-11,-10,e,0,4,k,w,0.27958377391198147
7,6,s,0,3,s,w,3.5571563070560113
-17,5,s,0,5,k,e,1.0502851696666133
-14,0,n,0,4,j,e,207.07411727659382
-18,-8,n,0,6,h,e,0.7137969740877823
-17,5,s,0,5,k,n,1.969814906507024
-18,-8,n,0,6,h,n,0.21818612984916977
-14,0,n,0,4,j,w,215.6925408233358
-2,5,n,0,1,j,e,3.13660966954827
-16,-4,n,0,5,h,n,27.55942129046156
-17,5,s,0,5,k,s,2.5005450991795373
17,7,s,0,6,l,n,-0.6091557829519334
-14,0,n,0,4,j,s,204.51710591991375
17,7,s,0,6,l,s,-0.004349223497167598
-17,5,s,0,5,k,w,0.33668735479437395
7,6,s,0,3,s,n,2.000263345388906
-7,6,s,0,3,j,w,0.5975677410485563
-2,5,n,0,1,j,n,5.989197314761951
-16,-4,n,0,5,h,e,54.73465651782939
7,6,s,0,3,s,s,1.9267541127234231
-14,0,n,0,4,j,n,199.98164694113012
-7,6,s,0,3,k,s,8.245681979416082
-5,10,s,0,3,k,w,1.2328578874310832
-11,-10,e,0,4,j,n,1.3887242712561916
-7,6,s,0,3,k,w,5.544130160211639
-16,-4,n,0,5,h,w,46.22150565878745
17,7,s,0,6,l,w,-0.2622256300200789
-11,-10,e,0,4,j,e,0.6799132258931428
-16,-4,n,0,5,h,s,38.98739837902336
-7,6,s,0,3,k,n,3.432130843817109
7,6,s,0,3,s,e,1.3395114264752168
-11,-10,e,0,4,j,w,1.8917210662567658
-15,9,s,0,5,l,w,0.9030246614701778
-7,6,s,0,3,k,e,2.796672110386587
-11,-10,e,0,4,j,s,2.1784685564825326
-15,9,s,0,5,l,n,1.609771410084778
2,1,s,1,0,k,e,71.32193938442049
-15,9,s,0,5,k,e,2.1397633071490407
13,4,w,0,4,j,n,220.44289880075974
17,-1,e,0,5,s,w,72.80115106081958
18,-2,n,0,6,j,e,0.2618689013128518
6,-9,e,0,3,s,s,1.1355959495300874
-17,5,s,0,5,j,e,0.40278301948731576
